shiptype,ton,length
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,198
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,197
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,196
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,195
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,194
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,193
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,192
Cargo ships,41495,191
Cargo ships,41495,191
Cargo ships,41495,191
Cargo ships,41495,191
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,190
Cargo ships,41495,189
Cargo ships,41495,180
Cargo ships,41495,180
Cargo ships,41495,180
Cargo ships,41495,179
Cargo ships,41495,179
Cargo ships,41495,179
Cargo ships,41495,176
Cargo ships,41495,170
Cargo ships,41495,169
Cargo ships,41495,47
Cargo ships,41495,44
Cargo ships,41495,44
Cargo ships,41495,43
Cargo ships,41495,41
Cargo ships,41495,40
Cargo ships,41495,40
Cargo ships,41495,38
Cargo ships,41495,38
Cargo ships,41495,38
Cargo ships,41495,38
Cargo ships,41495,37
Cargo ships,41495,14
Cargo ships,42041,211
Cargo ships,42041,210
Cargo ships,42041,205
Cargo ships,42041,205
Cargo ships,42041,204
Cargo ships,42041,204
Cargo ships,42041,204
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,202
Cargo ships,42041,200
Cargo ships,42041,200
Cargo ships,42041,200
Cargo ships,42041,200
Cargo ships,42041,199
Cargo ships,42041,199
Cargo ships,42041,199
Cargo ships,42041,199
Cargo ships,42041,199
Cargo ships,42041,199
Cargo ships,42041,198
Cargo ships,42041,198
Cargo ships,42041,198
Cargo ships,42041,198
Cargo ships,42041,198
Cargo ships,42041,198
Cargo ships,42041,197
Cargo ships,42041,197
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,196
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,195
Cargo ships,42041,194
Cargo ships,42041,194
Cargo ships,42041,193
Cargo ships,42041,193
Cargo ships,42041,193
Cargo ships,42041,192
Cargo ships,42041,192
Cargo ships,42041,192
Cargo ships,42041,192
Cargo ships,42041,192
Cargo ships,42041,183
Cargo ships,42041,115
Cargo ships,42041,15
Cargo ships,42041,15
Cargo ships,42041,15
Cargo ships,42041,0
Cargo ships,42591,183
Cargo ships,42591,182
Cargo ships,42591,180
Cargo ships,42591,177
Cargo ships,42591,48
Cargo ships,42591,48
Cargo ships,42591,46
Cargo ships,42591,44
Cargo ships,42591,44
Cargo ships,43147,204
Cargo ships,43147,48
Cargo ships,43147,45
Cargo ships,43147,45
Cargo ships,43147,42
Cargo ships,43147,42
Cargo ships,43147,35
Cargo ships,43147,25
Cargo ships,43147,25
Cargo ships,43147,25
Cargo ships,43707,200
Cargo ships,44273,208
Cargo ships,44273,200
Cargo ships,44273,200
Cargo ships,44273,199
Cargo ships,44273,198
Cargo ships,44273,194
Cargo ships,44273,194
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,211
Cargo ships,44843,210
Cargo ships,44843,210
Cargo ships,44843,209
Cargo ships,44843,208
Cargo ships,44843,208
Cargo ships,44843,208
Cargo ships,44843,208
Cargo ships,44843,207
Cargo ships,44843,207
Cargo ships,44843,207
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,206
Cargo ships,44843,205
Cargo ships,44843,205
Cargo ships,44843,205
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,204
Cargo ships,44843,203
Cargo ships,44843,203
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,202
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,201
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,200
Cargo ships,44843,199
Cargo ships,44843,199
Cargo ships,44843,173
Cargo ships,45417,202
Cargo ships,45417,126
Cargo ships,45997,201
Cargo ships,46582,198
Cargo ships,46582,180
Cargo ships,46582,166
Cargo ships,46582,165
Cargo ships,46582,162
Cargo ships,47172,215
Cargo ships,47172,186
Cargo ships,47766,211
Cargo ships,47766,211
Cargo ships,47766,211
Cargo ships,47766,211
Cargo ships,47766,211
Cargo ships,47766,211
Cargo ships,47766,210
Cargo ships,47766,210
Cargo ships,47766,210
Cargo ships,47766,210
Cargo ships,47766,210
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,209
Cargo ships,47766,207
Cargo ships,47766,207
Cargo ships,47766,207
Cargo ships,47766,206
Cargo ships,47766,204
Cargo ships,47766,204
Cargo ships,47766,203
Cargo ships,47766,203
Cargo ships,47766,182
Cargo ships,48366,200
Cargo ships,48970,225
Cargo ships,48970,177
Cargo ships,49580,200
Cargo ships,50195,214
Cargo ships,50195,209
Cargo ships,50195,205
Cargo ships,50195,203
Cargo ships,50195,77
Cargo ships,50814,212
Cargo ships,50814,212
Cargo ships,50814,212
Cargo ships,50814,212
Cargo ships,50814,212
Cargo ships,50814,212
Cargo ships,50814,211
Cargo ships,50814,211
Cargo ships,50814,211
Cargo ships,50814,211
Cargo ships,50814,211
Cargo ships,50814,208
Cargo ships,50814,86
Cargo ships,50814,78
Cargo ships,51439,209
Cargo ships,52069,204
Cargo ships,52069,178
Cargo ships,52069,177
Cargo ships,52069,176
Cargo ships,52069,176
Cargo ships,52704,217
Cargo ships,52704,216
Cargo ships,53344,214
Cargo ships,53344,212
Cargo ships,53344,190
Cargo ships,53344,190
Cargo ships,53344,190
Cargo ships,53344,190
Cargo ships,53989,221
Cargo ships,53989,219
Cargo ships,53989,218
Cargo ships,53989,218
Cargo ships,53989,216
Cargo ships,53989,215
Cargo ships,53989,215
Cargo ships,53989,213
Cargo ships,53989,211
Cargo ships,53989,210
Cargo ships,53989,209
Cargo ships,53989,209
Cargo ships,53989,209
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,208
Cargo ships,53989,196
Cargo ships,53989,193
Cargo ships,55956,215
Cargo ships,55956,215
Cargo ships,55956,215
Cargo ships,55956,214
Cargo ships,56623,220
Cargo ships,56623,219
Cargo ships,56623,219
Cargo ships,56623,219
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,218
Cargo ships,56623,217
Cargo ships,56623,215
Cargo ships,56623,197
Cargo ships,56623,192
Cargo ships,57294,226
Cargo ships,57294,226
Cargo ships,57294,226
Cargo ships,57294,226
Cargo ships,57294,226
Cargo ships,57294,223
Cargo ships,57294,222
Cargo ships,57294,222
Cargo ships,57294,222
Cargo ships,57294,221
Cargo ships,57294,221
Cargo ships,57294,221
Cargo ships,57294,221
Cargo ships,57294,221
Cargo ships,57294,221
